login,full_name,created_at,stargazers_count,watchers_count,language,has_projects,has_wiki,license_name
pilcrowonpaper,pilcrowonpaper/copenhagen,2024-02-13T16:30:05Z,1378,1378,,False,False,mit
pilcrowonpaper,pilcrowonpaper/corsica,2022-05-14T12:45:43Z,1,1,TypeScript,True,True,mit
pilcrowonpaper,pilcrowonpaper/db-query,2024-07-21T06:22:26Z,4,4,TypeScript,True,True,mit
pilcrowonpaper,pilcrowonpaper/elysia-set-header-repro,2023-09-13T11:10:57Z,0,0,TypeScript,True,True,
pilcrowonpaper,pilcrowonpaper/form-validation,2022-09-21T11:49:32Z,21,21,TypeScript,True,True,mit
pilcrowonpaper,pilcrowonpaper/geneva,2021-08-18T09:41:14Z,8,8,JavaScript,True,True,
pilcrowonpaper,pilcrowonpaper/github-oauth-comparison,2023-08-30T04:08:48Z,7,7,Rust,True,True,
pilcrowonpaper,pilcrowonpaper/go-vite,2023-12-30T07:42:02Z,44,44,Go,True,True,mit
pilcrowonpaper,pilcrowonpaper/honox-react-compiler,2024-06-22T16:24:15Z,3,3,TypeScript,True,True,
pilcrowonpaper,pilcrowonpaper/http-server,2023-12-04T12:28:17Z,32,32,TypeScript,True,True,mit
pilcrowonpaper,pilcrowonpaper/latency-comparison,2023-11-15T03:21:30Z,0,0,TypeScript,True,True,
pilcrowonpaper,pilcrowonpaper/lucia-adapter-astrodb,2024-03-17T03:09:56Z,107,107,TypeScript,True,False,mit
pilcrowonpaper,pilcrowonpaper/lucia-appwrite-adapter,2022-09-15T08:32:19Z,1,1,TypeScript,True,True,mit
pilcrowonpaper,pilcrowonpaper/lucia-remove-adapter-package-demo,2024-07-19T03:43:11Z,2,2,TypeScript,True,True,
pilcrowonpaper,pilcrowonpaper/lucia-tutorial,2022-07-24T15:26:33Z,18,18,TypeScript,True,True,mit
pilcrowonpaper,pilcrowonpaper/malta,2023-12-11T04:06:45Z,71,71,Go,True,True,
pilcrowonpaper,pilcrowonpaper/manaba-assignments,2024-06-26T11:10:20Z,0,0,Go,True,True,mit
pilcrowonpaper,pilcrowonpaper/monaco,2023-11-10T06:10:48Z,26,26,TypeScript,True,True,mit
pilcrowonpaper,pilcrowonpaper/next-server-actions-esm-class-repro,2024-01-17T02:27:04Z,0,0,TypeScript,True,True,
pilcrowonpaper,pilcrowonpaper/object-parser,2024-07-19T13:10:07Z,30,30,TypeScript,True,True,mit
pilcrowonpaper,pilcrowonpaper/oslo,2023-10-15T12:58:22Z,1082,1082,TypeScript,True,True,mit
pilcrowonpaper,pilcrowonpaper/oslo-vscode,2021-05-07T05:11:12Z,27,27,CSS,True,True,other
pilcrowonpaper,pilcrowonpaper/pilcrow,2022-11-27T03:23:38Z,25,25,Astro,True,True,
pilcrowonpaper,pilcrowonpaper/reddit-client,2022-04-04T14:56:45Z,1,1,Svelte,True,True,gpl-3.0
pilcrowonpaper,pilcrowonpaper/repro-astro-crypto,2023-04-18T01:39:44Z,3,3,TypeScript,True,True,
pilcrowonpaper,pilcrowonpaper/repro-astro-integration-middleware,2023-11-10T10:06:38Z,0,0,JavaScript,True,True,
pilcrowonpaper,pilcrowonpaper/repro-astro-markdown-edge,2023-05-20T07:42:44Z,1,1,JavaScript,True,True,
pilcrowonpaper,pilcrowonpaper/repro-astro-svelte-visible-hydrate,2022-10-29T14:24:22Z,0,0,Svelte,True,True,
pilcrowonpaper,pilcrowonpaper/repro-astro-trailling-dash,2022-12-18T04:48:10Z,0,0,JavaScript,True,True,
pilcrowonpaper,pilcrowonpaper/repro-astro-vercel-solidjs,2023-01-20T12:28:07Z,2,2,JavaScript,True,True,
pilcrowonpaper,pilcrowonpaper/repro-nextjs-turbopack-optional-dependencies,2024-01-29T15:30:17Z,2,2,TypeScript,True,True,
pilcrowonpaper,pilcrowonpaper/siena,2023-02-13T09:20:07Z,18,18,TypeScript,True,True,mit
pilcrowonpaper,pilcrowonpaper/sveltekit-auth-demo,2022-03-31T06:37:37Z,9,9,TypeScript,True,True,mit
pilcrowonpaper,pilcrowonpaper/SvelteKit-Firebase-Auth,2022-02-21T15:08:27Z,13,13,Svelte,True,True,
pilcrowonpaper,pilcrowonpaper/v1.lucia-auth.com,2023-07-25T16:13:46Z,5,5,TypeScript,True,True,mit
wkentaro,wkentaro/2015-semi,2015-11-04T11:11:56Z,1,1,,True,True,
wkentaro,wkentaro/acml-paper-template,2016-07-30T17:13:52Z,1,1,TeX,True,True,
wkentaro,wkentaro/ai-deadlines,2016-11-27T11:51:21Z,1,1,HTML,True,True,
wkentaro,wkentaro/algorithms,2020-03-08T21:11:09Z,0,0,,True,True,mit
wkentaro,wkentaro/antibody,2015-09-01T04:39:26Z,1,1,Go,True,True,mit
wkentaro,wkentaro/apc-data,2016-06-23T04:34:55Z,1,1,Python,True,True,
wkentaro,wkentaro/apc-object-detection,2015-11-13T12:26:28Z,5,5,Python,False,False,
wkentaro,wkentaro/apc-object-detection-old,2015-10-31T05:54:25Z,1,1,Python,True,True,
wkentaro,wkentaro/apc_common,2016-03-15T16:07:27Z,1,1,Python,True,True,
wkentaro,wkentaro/arc-robot-vision,2018-02-15T10:11:04Z,1,1,Lua,True,True,apache-2.0
wkentaro,wkentaro/audio_common,2017-08-09T09:05:37Z,0,0,Python,True,True,
wkentaro,wkentaro/auto-argcomplete,2015-08-07T13:00:03Z,1,1,Python,True,False,
wkentaro,wkentaro/awesome-eus,2015-10-24T12:30:04Z,1,1,Common Lisp,True,True,
wkentaro,wkentaro/awesome-jsk,2016-07-06T21:22:51Z,1,1,,True,True,gpl-3.0
wkentaro,wkentaro/awesome-python-links,2015-03-08T13:30:37Z,1,1,,True,True,
wkentaro,wkentaro/awesome-semantic-segmentation,2017-10-10T06:48:34Z,0,0,,True,True,
wkentaro,wkentaro/axis_camera,2016-06-19T01:47:27Z,1,1,Python,True,True,bsd-3-clause
wkentaro,wkentaro/bash-git-prompt,2015-09-23T08:21:45Z,1,1,Shell,True,True,bsd-2-clause
wkentaro,wkentaro/baxter_common,2016-04-10T05:36:17Z,1,1,CMake,True,True,bsd-3-clause
wkentaro,wkentaro/baxter_interface,2016-09-16T09:29:55Z,1,1,Python,True,False,bsd-3-clause
wkentaro,wkentaro/baxter_simulator,2016-03-30T12:15:01Z,1,1,C++,True,True,bsd-3-clause
wkentaro,wkentaro/beamer-template,2019-02-12T07:22:46Z,0,0,TeX,False,False,
wkentaro,wkentaro/bibtex,2019-01-18T11:10:25Z,1,1,TeX,True,True,
wkentaro,wkentaro/BicycleGAN,2017-12-30T17:04:39Z,0,0,Python,True,True,other
wkentaro,wkentaro/binvox-rw-py,2017-02-18T06:27:43Z,1,1,Python,True,True,gpl-3.0
wkentaro,wkentaro/black,2018-04-24T20:40:53Z,0,0,Python,False,False,mit
wkentaro,wkentaro/bloom,2016-03-08T07:51:51Z,1,1,Python,True,True,other
wkentaro,wkentaro/bond_core,2017-08-11T21:10:24Z,0,0,C++,True,True,
wkentaro,wkentaro/bot-testing,2016-05-20T17:53:56Z,1,1,JavaScript,True,False,
wkentaro,wkentaro/bullet3,2019-11-05T19:58:46Z,3,3,,True,True,other
wkentaro,wkentaro/caffe-tensorflow,2016-05-12T15:41:12Z,1,1,Python,True,True,other
wkentaro,wkentaro/call-python-from-cpp,2019-06-16T01:59:25Z,60,60,C++,False,False,
wkentaro,wkentaro/camera-scan,2014-10-19T17:34:48Z,1,1,Python,True,True,mit
wkentaro,wkentaro/catechin,2016-09-04T10:11:07Z,1,1,Python,True,True,
wkentaro,wkentaro/catkin,2015-09-29T16:06:10Z,1,1,Python,True,True,bsd-3-clause
wkentaro,wkentaro/catkin_lint,2015-11-21T07:45:53Z,1,1,Python,True,True,
wkentaro,wkentaro/catkin_tools,2015-08-01T06:19:56Z,1,1,Python,True,True,apache-2.0
wkentaro,wkentaro/catkin_virtualenv,2018-04-28T17:03:04Z,0,0,Python,True,True,
wkentaro,wkentaro/chainer,2015-11-03T19:43:33Z,3,3,Python,False,False,mit
wkentaro,wkentaro/chainer-bicyclegan,2017-12-28T16:54:51Z,7,7,Python,False,False,
wkentaro,wkentaro/chainer-cyclegan,2017-12-17T07:32:05Z,10,10,Python,False,False,
wkentaro,wkentaro/chainer-fast-rcnn,2015-11-27T15:42:44Z,2,2,Python,True,False,
wkentaro,wkentaro/chainer-faster-rcnn,2016-11-01T01:40:21Z,1,1,Python,True,True,mit
wkentaro,wkentaro/chainer-imagenet-vgg,2016-10-24T09:30:44Z,1,1,Python,True,True,
wkentaro,wkentaro/chainer-mask-rcnn,2017-06-10T17:47:07Z,55,55,Python,False,False,mit
wkentaro,wkentaro/chainer-modelzoo,2016-12-15T16:18:35Z,4,4,Python,False,False,
wkentaro,wkentaro/chainercv,2017-06-11T12:59:30Z,1,1,Python,True,True,mit
wkentaro,wkentaro/cheatsheet,2015-10-17T06:06:20Z,1,1,TeX,True,True,
wkentaro,wkentaro/citations,2017-01-23T11:38:22Z,1,1,TeX,True,False,
wkentaro,wkentaro/clint,2015-08-07T05:10:18Z,1,1,Python,True,False,isc
wkentaro,wkentaro/committia.vim,2015-11-08T21:24:33Z,1,1,VimL,True,True,
wkentaro,wkentaro/common_msgs,2015-05-10T06:54:10Z,1,1,C++,True,True,
wkentaro,wkentaro/conque.vim,2014-11-29T06:14:23Z,23,23,Python,True,False,mit
wkentaro,wkentaro/continuous_teaching,2017-04-17T09:29:38Z,2,2,CMake,True,True,
wkentaro,wkentaro/convenience_store_objects,2017-05-09T13:04:23Z,2,2,CMake,True,True,
wkentaro,wkentaro/covid-vs-vaccine-mortality-japan,2021-07-10T11:31:10Z,3,3,Python,True,True,
wkentaro,wkentaro/cpu_tsdf,2017-06-21T10:00:56Z,0,0,C++,True,True,bsd-3-clause
wkentaro,wkentaro/cuda-smi,2016-10-28T13:59:25Z,1,1,Objective-C,True,True,
wkentaro,wkentaro/cupy,2018-03-18T09:43:37Z,1,1,Python,True,True,other
wkentaro,wkentaro/CV,2016-12-14T16:46:09Z,2,2,TeX,False,False,
wkentaro,wkentaro/cython-tutorials,2015-11-13T11:00:56Z,1,1,Python,True,True,
wkentaro,wkentaro/cython_catkin_example,2016-05-05T22:13:52Z,4,4,CMake,True,True,
wkentaro,wkentaro/d-image-pipeline,2015-10-29T04:21:50Z,1,1,Python,True,True,
wkentaro,wkentaro/dakoku,2015-11-23T04:09:39Z,1,1,Python,True,True,
wkentaro,wkentaro/darker,2022-09-04T17:34:59Z,0,0,,True,False,other
wkentaro,wkentaro/darknet,2016-11-25T05:57:26Z,2,2,C,True,True,other
wkentaro,wkentaro/dein.vim,2016-05-15T14:15:20Z,1,1,VimL,True,True,other
wkentaro,wkentaro/DenseFusion,2019-06-17T15:48:04Z,0,0,Python,True,True,mit
wkentaro,wkentaro/DiscoGAN,2017-12-22T08:45:30Z,0,0,Python,True,True,
wkentaro,wkentaro/django,2015-01-10T14:24:24Z,1,1,Python,True,False,bsd-3-clause
wkentaro,wkentaro/docopt,2015-08-07T11:59:14Z,1,1,Python,True,False,mit
wkentaro,wkentaro/dot-vim,2015-04-23T18:03:57Z,1,1,VimL,True,True,
wkentaro,wkentaro/dotfiles,2014-06-18T16:55:40Z,34,34,Shell,False,False,
wkentaro,wkentaro/dotfiles-1,2015-10-24T08:30:50Z,1,1,Shell,True,True,
wkentaro,wkentaro/effective-python,2016-05-31T16:49:17Z,1,1,Python,True,False,
wkentaro,wkentaro/efficient-sam,2023-12-22T13:46:10Z,6,6,Jupyter Notebook,True,False,apache-2.0
wkentaro,wkentaro/emacs-trr,2015-09-04T06:29:48Z,1,1,Emacs Lisp,True,True,
wkentaro,wkentaro/eus-for-pythonista,2016-03-09T08:42:15Z,1,1,Common Lisp,True,True,
wkentaro,wkentaro/EusLisp,2015-07-05T19:01:31Z,1,1,Common Lisp,True,True,other
wkentaro,wkentaro/euslisp-docs,2015-09-03T13:32:41Z,1,1,,True,True,
wkentaro,wkentaro/euspy,2015-10-30T19:20:51Z,1,1,Common Lisp,True,True,
wkentaro,wkentaro/examples,2017-02-20T18:51:02Z,1,1,Python,True,True,bsd-3-clause
wkentaro,wkentaro/fanuc_demos,2016-09-19T08:45:24Z,1,1,,True,False,other
wkentaro,wkentaro/fanuc_experimental,2016-05-08T02:24:22Z,4,4,C++,True,False,other
wkentaro,wkentaro/fast-rcnn,2015-10-30T16:41:33Z,1,1,Python,True,True,other
wkentaro,wkentaro/fcn,2016-05-02T09:44:16Z,218,218,Python,False,False,mit
wkentaro,wkentaro/fcn.berkeleyvision.org,2016-05-12T05:59:19Z,1,1,Python,True,False,
wkentaro,wkentaro/fetch_gazebo,2016-04-08T14:42:03Z,1,1,Python,True,True,
wkentaro,wkentaro/fetch_ros,2016-04-07T07:44:51Z,1,1,C++,True,True,
wkentaro,wkentaro/flask-autoindex,2016-09-24T15:19:47Z,1,1,Python,True,True,other
wkentaro,wkentaro/Flask-User,2016-09-07T10:01:28Z,1,1,Python,True,True,bsd-2-clause
wkentaro,wkentaro/franka_ros,2020-02-29T15:11:48Z,0,0,,True,True,apache-2.0
wkentaro,wkentaro/gazebo_ros_demos,2015-11-18T19:26:41Z,1,1,CMake,True,True,
wkentaro,wkentaro/gazebo_ros_pkgs,2015-11-18T21:54:59Z,1,1,C++,True,False,
wkentaro,wkentaro/gci-case-study,2014-07-07T13:43:30Z,1,1,Python,True,True,mit
wkentaro,wkentaro/gdown,2015-10-17T03:01:23Z,4277,4277,Python,False,False,mit
wkentaro,wkentaro/gencpp,2018-05-14T19:52:30Z,0,0,Python,True,False,
wkentaro,wkentaro/geneus,2015-04-10T13:23:42Z,1,1,Python,True,True,
wkentaro,wkentaro/genmsg,2018-05-14T19:50:21Z,0,0,Python,True,False,
wkentaro,wkentaro/geometry,2016-10-01T17:20:05Z,1,1,C++,True,True,
mob-sakai,mob-sakai/actionsflow-workflow-test,2021-10-15T08:12:17Z,2,2,,True,True,0bsd
mob-sakai,mob-sakai/ApiSystem,2017-10-22T01:49:57Z,3,3,C#,True,True,mit
mob-sakai,mob-sakai/AssetSystem,2017-04-04T09:22:40Z,15,15,C#,True,True,mit
mob-sakai,mob-sakai/AtlasImage,2018-04-30T15:02:50Z,129,129,C#,True,False,mit
mob-sakai,mob-sakai/AtlasSystem,2017-03-01T06:50:02Z,4,4,C#,True,True,mit
mob-sakai,mob-sakai/BlurringAtlasForUGUI,2018-07-13T09:23:30Z,43,43,C#,True,True,mit
mob-sakai,mob-sakai/ButtonEx,2017-11-13T05:27:24Z,44,44,C#,True,True,
mob-sakai,mob-sakai/Coffee.Internal,2023-12-24T08:12:48Z,7,7,C#,False,False,
mob-sakai,mob-sakai/CompositeCanvasRenderer,2023-10-12T18:17:19Z,143,143,C#,False,False,mit
mob-sakai,mob-sakai/CompositeToggle,2017-05-27T01:43:29Z,46,46,C#,True,False,mit
mob-sakai,mob-sakai/CSharpCompilerSettingsForUnity,2020-09-10T13:12:41Z,289,289,C#,False,False,mit
mob-sakai,mob-sakai/Demos,2020-08-24T17:29:02Z,6,6,,False,False,
mob-sakai,mob-sakai/DissolveEffectForTMPro,2018-12-09T11:34:35Z,111,111,C#,True,True,mit
mob-sakai,mob-sakai/DissolveEffectForUGUI,2018-04-23T13:43:48Z,81,81,C#,True,False,mit
mob-sakai,mob-sakai/docker,2020-11-26T12:01:53Z,16,16,C#,False,False,mit
mob-sakai,mob-sakai/docker-unity,2020-12-17T03:19:26Z,34,34,Dockerfile,True,True,mit
mob-sakai,mob-sakai/git-snapshot,2019-07-04T08:29:54Z,5,5,JavaScript,True,False,mit
mob-sakai,mob-sakai/GitDependencyResolverForUnity,2019-05-15T09:19:39Z,249,249,C#,False,True,mit
mob-sakai,mob-sakai/InternalAccessibleCompiler,2019-11-13T10:40:43Z,9,9,C#,True,False,
mob-sakai,mob-sakai/InternalAccessibleCompilerForUnity,2019-12-05T12:55:30Z,22,22,C#,True,False,mit
mob-sakai,mob-sakai/JobcanExtensionForChrome,2017-07-04T06:22:30Z,7,7,JavaScript,True,True,
mob-sakai,mob-sakai/MainWindowTitleModifierForUnity,2019-12-11T07:37:47Z,35,35,C#,True,False,
mob-sakai,mob-sakai/MeshEffectForTextMeshPro,2018-11-28T14:02:44Z,160,160,C#,True,True,mit
mob-sakai,mob-sakai/MirrorReflectionEffectForUGUI,2018-06-07T07:57:58Z,121,121,C#,True,False,mit
mob-sakai,mob-sakai/mob-sakai,2020-07-30T11:46:53Z,2,2,,True,True,
mob-sakai,mob-sakai/mob-sakai.github.io,2019-11-26T09:13:03Z,3,3,,True,False,
mob-sakai,mob-sakai/OpenSesame,2020-07-27T15:17:37Z,31,31,C#,False,False,other
mob-sakai,mob-sakai/OpenSesameCompiler,2020-01-04T23:20:09Z,5,5,C#,True,True,apache-2.0
mob-sakai,mob-sakai/OpenSesameCompilerForUnity,2019-12-25T00:57:17Z,105,105,C#,False,False,mit
mob-sakai,mob-sakai/openupm,2024-06-27T11:39:37Z,1,1,,True,False,bsd-3-clause
mob-sakai,mob-sakai/ParticleEffectForUGUI,2018-06-22T10:31:35Z,4331,4331,C#,False,False,mit
mob-sakai,mob-sakai/playground,2021-12-05T17:48:29Z,0,0,C#,True,True,mit
mob-sakai,mob-sakai/prettypullrequests,2017-08-28T09:47:21Z,0,0,JavaScript,True,True,
mob-sakai,mob-sakai/ProjectBuilder,2017-06-09T11:40:22Z,98,98,C#,True,False,mit
mob-sakai,mob-sakai/RotateMe,2019-03-03T14:36:41Z,24,24,Shell,True,True,mit
mob-sakai,mob-sakai/ScrollEx,2017-11-27T15:04:12Z,16,16,C#,True,True,other
mob-sakai,mob-sakai/ShinyEffectForTMPro,2018-12-13T02:32:16Z,97,97,C#,True,True,mit
mob-sakai,mob-sakai/ShinyEffectForUGUI,2018-04-06T11:01:23Z,387,387,C#,True,False,mit
mob-sakai,mob-sakai/SimpleBuildInterface,2020-11-09T06:29:16Z,25,25,C#,True,True,mit
mob-sakai,mob-sakai/SoftMaskForUGUI,2018-11-20T01:11:18Z,2072,2072,C#,False,False,mit
mob-sakai,mob-sakai/StaticBluredScreen,2017-12-11T02:57:53Z,191,191,C#,True,False,mit
mob-sakai,mob-sakai/SubAssetEditor,2017-09-07T03:18:18Z,108,108,C#,True,True,mit
mob-sakai,mob-sakai/SymbolCatalog,2017-09-28T08:11:38Z,34,34,C#,True,True,mit
mob-sakai,mob-sakai/TestPkgDev,2023-10-25T05:38:13Z,0,0,C#,True,True,mit
mob-sakai,mob-sakai/UIEffect,2017-02-27T13:49:29Z,5718,5718,C#,False,False,mit
mob-sakai,mob-sakai/UIEffectSnapshot,2019-07-23T09:29:18Z,144,144,C#,False,False,mit
mob-sakai,mob-sakai/UIMaterialPropertyInjector,2024-04-02T11:57:54Z,101,101,C#,False,False,mit
mob-sakai,mob-sakai/UISystem,2017-07-01T16:08:51Z,20,20,C#,True,True,other
mob-sakai,mob-sakai/UITransition,2017-08-18T06:31:02Z,56,56,C#,True,True,mit
mob-sakai,mob-sakai/UniIx,2016-11-14T09:49:22Z,7,7,C#,True,True,mit
mob-sakai,mob-sakai/unity-activate,2020-12-29T05:28:44Z,89,89,TypeScript,False,False,mit
mob-sakai,mob-sakai/unity-changeset,2020-11-27T01:39:29Z,31,31,TypeScript,False,False,mit
mob-sakai,mob-sakai/unity-changeset-action,2022-02-20T00:48:40Z,5,5,JavaScript,True,True,mit
mob-sakai,mob-sakai/unity-list-action,2023-03-30T04:22:48Z,2,2,JavaScript,True,True,mit
mob-sakai,mob-sakai/unity.package-manager.metadata,2020-02-18T05:18:10Z,24,24,Shell,True,False,mit
mob-sakai,mob-sakai/UnityAdventCalendar2021,2021-12-21T18:58:11Z,3,3,C#,True,True,cc0-1.0
mob-sakai,mob-sakai/UnityBuiltinShaders,2023-08-30T13:56:41Z,16,16,ShaderLab,False,False,
mob-sakai,mob-sakai/UnityEventDrawerEx,2018-06-03T15:23:56Z,94,94,C#,True,False,mit
mob-sakai,mob-sakai/UnityGitDependencyTest,2019-06-10T07:32:24Z,1,1,C#,True,True,
mob-sakai,mob-sakai/UnmaskForUGUI,2018-10-14T12:03:58Z,843,843,C#,False,False,mit
mob-sakai,mob-sakai/UpmGitExtension,2019-01-08T01:43:24Z,771,771,C#,False,False,mit
mob-sakai,mob-sakai/VertexTextureFetchForUGUI,2018-05-22T04:24:42Z,11,11,C#,True,False,mit
acgotaku,acgotaku/115,2015-01-27T14:27:48Z,1902,1902,JavaScript,True,True,gpl-3.0
acgotaku,acgotaku/Ahnu-auth,2013-03-16T08:46:17Z,5,5,C,True,True,
acgotaku,acgotaku/alsatian-codecov,2019-11-10T12:28:37Z,0,0,TypeScript,True,True,
acgotaku,acgotaku/aria2,2020-08-24T13:21:55Z,0,0,C++,True,True,gpl-2.0
acgotaku,acgotaku/avax-demo,2021-11-20T01:22:40Z,1,1,TypeScript,True,True,
acgotaku,acgotaku/BaiduExporter,2014-07-07T07:37:07Z,215,215,,True,True,
acgotaku,acgotaku/bimibimi-hack,2020-02-22T08:44:04Z,0,0,JavaScript,True,True,
acgotaku,acgotaku/dotfiles,2017-01-20T04:08:26Z,1,1,JavaScript,True,True,
acgotaku,acgotaku/element,2018-05-07T13:57:52Z,0,0,Vue,True,True,mit
acgotaku,acgotaku/GetCookies,2014-08-20T09:42:09Z,290,290,JavaScript,True,True,
acgotaku,acgotaku/gplus.saimoe,2012-07-18T08:45:13Z,1,1,C#,True,True,
acgotaku,acgotaku/HPCC,2013-03-13T08:06:34Z,0,0,C#,True,True,
acgotaku,acgotaku/IceHoney-BLOG,2013-03-13T07:36:35Z,15,15,Vue,True,True,
acgotaku,acgotaku/inspect-network,2019-05-23T13:33:44Z,1,1,Vue,True,True,
acgotaku,acgotaku/iptv,2023-04-08T01:27:44Z,27,27,HTML,True,True,
acgotaku,acgotaku/japan-mapcode,2022-08-18T14:03:39Z,3,3,TypeScript,True,True,mit
acgotaku,acgotaku/leetcode,2017-07-15T10:15:08Z,0,0,JavaScript,True,True,
acgotaku,acgotaku/mapdoge-bot,2022-08-30T07:32:23Z,0,0,TypeScript,True,True,mit
acgotaku,acgotaku/mobx-react-todo,2022-06-23T13:48:10Z,0,0,TypeScript,True,True,mit
acgotaku,acgotaku/MusicBox,2017-02-21T00:54:33Z,5,5,Go,True,True,
acgotaku,acgotaku/MusicPlayer,2017-02-14T03:44:33Z,7,7,TypeScript,True,True,
acgotaku,acgotaku/My2048,2014-06-20T01:05:43Z,0,0,JavaScript,True,True,
acgotaku,acgotaku/NetEaseMusicWorld,2017-11-15T13:53:24Z,292,292,JavaScript,True,True,gpl-3.0
acgotaku,acgotaku/netkuu-API,2014-02-25T09:12:43Z,0,0,CSS,True,True,
acgotaku,acgotaku/netkuu-for-chrome,2014-05-07T09:33:44Z,0,0,CSS,True,True,
acgotaku,acgotaku/react-template,2018-03-28T11:03:14Z,0,0,JavaScript,True,True,
acgotaku,acgotaku/ShanBayHelper,2014-10-02T03:33:21Z,38,38,JavaScript,True,False,
acgotaku,acgotaku/simple-drag-drop-sort-list,2023-04-15T01:26:53Z,0,0,TypeScript,True,True,
acgotaku,acgotaku/simple-qr-reader,2022-12-16T12:58:52Z,0,0,TypeScript,True,True,
acgotaku,acgotaku/simple-ui,2022-04-17T01:33:38Z,14,14,TypeScript,True,True,mit
acgotaku,acgotaku/smarthr-ui,2021-03-05T14:20:45Z,0,0,,True,True,mit
acgotaku,acgotaku/sw-push,2021-04-24T02:00:17Z,0,0,Vue,True,True,
acgotaku,acgotaku/switch,2022-02-06T00:09:23Z,45,45,,True,True,
acgotaku,acgotaku/taduko-bot,2024-06-08T13:57:18Z,0,0,TypeScript,True,True,mit
acgotaku,acgotaku/Taiga,2018-06-18T14:02:31Z,0,0,Vue,True,True,
acgotaku,acgotaku/tomomo,2021-05-06T11:11:52Z,0,0,Vue,True,True,
acgotaku,acgotaku/USTC-Coding,2014-09-08T12:03:29Z,1,1,JavaScript,True,True,
acgotaku,acgotaku/USTC-SSE-THESIS,2016-12-31T12:05:46Z,32,32,TeX,True,True,
acgotaku,acgotaku/VideoSearch,2013-03-12T07:56:13Z,2,2,C#,True,True,
acgotaku,acgotaku/vite,2021-02-18T14:52:04Z,0,0,,True,True,mit
acgotaku,acgotaku/vue-cli-issue,2018-08-18T05:15:34Z,0,0,Vue,True,True,
acgotaku,acgotaku/vue-datepicker,2020-09-26T06:40:08Z,0,0,Vue,True,True,
acgotaku,acgotaku/vue-tif,2020-09-09T13:48:49Z,1,1,Vue,True,True,
acgotaku,acgotaku/Weather,2018-02-11T00:31:15Z,1,1,JavaScript,True,True,
acgotaku,acgotaku/WebSecurity,2015-01-20T11:08:49Z,45,45,JavaScript,True,True,
acgotaku,acgotaku/YAAW-for-Chrome,2015-10-28T13:48:28Z,1176,1176,JavaScript,True,True,gpl-3.0
acgotaku,acgotaku/zbar-wasm,2024-05-19T09:43:14Z,0,0,TypeScript,True,True,
mariotaku,mariotaku/AbstractTask,2016-03-24T13:48:19Z,1,1,Java,True,True,
mariotaku,mariotaku/actionbarcompat,2012-02-03T13:59:03Z,7,7,Java,True,True,
mariotaku,mariotaku/ALSLayouts,2016-09-01T14:29:39Z,82,82,Swift,True,True,apache-2.0
mariotaku,mariotaku/android-patternview,2015-10-31T05:46:44Z,3,3,Java,True,False,apache-2.0
mariotaku,mariotaku/android-preference,2012-05-13T05:55:02Z,4,4,Java,True,True,
mariotaku,mariotaku/android-xml-sorter,2017-01-26T05:52:00Z,0,0,Java,True,True,apache-2.0
mariotaku,mariotaku/AndroidSlidingUpPanel,2016-01-03T13:44:04Z,1,1,Java,True,True,apache-2.0
mariotaku,mariotaku/AndroidSupportExtensions,2018-04-20T20:54:44Z,0,0,Java,True,True,
mariotaku,mariotaku/AndroidViewAnimations,2014-06-24T08:12:55Z,2,2,Java,True,True,mit
mariotaku,mariotaku/android_dbinspector,2015-04-18T13:14:31Z,0,0,Java,True,True,apache-2.0
mariotaku,mariotaku/anokicert,2013-07-16T04:09:26Z,0,0,Java,True,True,gpl-3.0
mariotaku,mariotaku/apk-parser,2016-11-07T11:59:30Z,1,1,Java,True,True,bsd-2-clause
mariotaku,mariotaku/apkenv-webos,2024-08-28T04:41:32Z,2,2,,True,False,other
mariotaku,mariotaku/app-theme-engine,2016-03-17T05:44:57Z,0,0,Java,True,True,apache-2.0
mariotaku,mariotaku/aria2-android-client,2012-02-19T14:33:02Z,15,15,Java,True,True,
mariotaku,mariotaku/AsyncManager,2015-05-26T10:04:43Z,1,1,Java,True,True,mit
mariotaku,mariotaku/AttributedLabel,2016-09-09T05:47:18Z,0,0,Swift,True,True,mit
mariotaku,mariotaku/bind9-plugin-filter-a,2021-02-21T16:56:06Z,0,0,C,True,True,
mariotaku,mariotaku/cc-rs,2024-05-15T03:41:58Z,0,0,Rust,True,False,apache-2.0
mariotaku,mariotaku/Chameleon,2016-12-23T15:08:23Z,1,1,Java,True,True,
mariotaku,mariotaku/code-debug,2020-12-31T23:15:22Z,0,0,TypeScript,True,True,unlicense
mariotaku,mariotaku/commons-c,2023-02-07T13:56:48Z,0,0,C,True,True,mit
mariotaku,mariotaku/CommonsLibrary,2016-04-21T13:19:58Z,1,1,Java,True,True,
mariotaku,mariotaku/cron-expression-lite,2017-08-18T05:11:23Z,0,0,Java,True,True,mit
mariotaku,mariotaku/dejavuln-autoroot,2024-04-27T06:30:12Z,0,0,,True,False,agpl-3.0
mariotaku,mariotaku/dlmirror-android,2013-01-16T18:19:54Z,10,10,C,True,True,
mariotaku,mariotaku/docker-strongswan,2016-01-12T09:26:53Z,0,0,Shell,True,True,mit
mariotaku,mariotaku/drag-sort-listview,2014-07-03T06:19:37Z,1,1,,True,True,
mariotaku,mariotaku/DragSortListView,2014-07-03T07:18:06Z,4,4,Java,True,True,
